ticker,company_name,edinet_code,jpx_industry,broad_sector,business_theme,listing_date,listing_note,business_summary,source_note
5724,株式会社アサカ理研,E21649,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社アサカ理研のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5726,株式会社大阪チタニウムテクノロジーズ,E01327,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社大阪チタニウムテクノロジーズのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5727,東邦チタニウム株式会社,E01301,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,東邦チタニウム株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5729,日本精鉱株式会社,E00026,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本精鉱株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5741,株式会社ＵＡＣＪ,E01330,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ＵＡＣＪのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5742,エヌアイシ・オートテック株式会社,E01331,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,エヌアイシ・オートテック株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5753,日本伸銅株式会社,E01305,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本伸銅株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5757,株式会社ＣＫサンエツ,E01321,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ＣＫサンエツのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5759,日本電解株式会社,E36698,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本電解株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5801,古河電気工業株式会社,E01332,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,古河電気工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5802,住友電気工業株式会社,E01333,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,住友電気工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5803,株式会社フジクラ,E01334,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社フジクラのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5805,ＳＷＣＣ株式会社,E01336,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＳＷＣＣ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5809,タツタ電線株式会社,E01338,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,タツタ電線株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5816,オーナンバ株式会社,E00846,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,オーナンバ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5817,ＪＭＡＣＳ株式会社,E01348,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＪＭＡＣＳ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5819,カナレ電気株式会社,E01350,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,カナレ電気株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5820,株式会社三ッ星,E01351,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社三ッ星のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5821,平河ヒューテック株式会社,E01352,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,平河ヒューテック株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5830,株式会社いよぎんホールディングス,E37725,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社いよぎんホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5831,株式会社しずおかフィナンシャルグループ,E37777,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社しずおかフィナンシャルグループのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5832,株式会社ちゅうぎんフィナンシャルグループ,E37785,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ちゅうぎんフィナンシャルグループのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5834,ＳＢＩリーシングサービス株式会社,E37986,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＳＢＩリーシングサービス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5836,株式会社エージェント・インシュアランス・グループ,E38164,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社エージェント・インシュアランス・グループのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5838,楽天銀行株式会社,E03621,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,楽天銀行株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5842,インテグラル株式会社,E25156,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,インテグラル株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5843,ニッポンインシュア株式会社,E38716,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ニッポンインシュア株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5844,株式会社京都フィナンシャルグループ,E38714,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社京都フィナンシャルグループのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5845,全保連株式会社,E39018,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,全保連株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5851,リョービ株式会社,E01379,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,リョービ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5852,株式会社アーレスティ,E01303,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社アーレスティのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5856,株式会社エルアイイーエイチ,E01329,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社エルアイイーエイチのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5857,ＡＲＥホールディングス株式会社,E21187,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＡＲＥホールディングス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5858,株式会社ＳＴＧ,E36844,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ＳＴＧのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5867,株式会社エスネットワークス,E38078,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社エスネットワークスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5868,株式会社ロココ,E39136,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ロココのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5869,株式会社早稲田学習研究会,E39165,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社早稲田学習研究会のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5870,株式会社ナルネットコミュニケーションズ,E39158,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ナルネットコミュニケーションズのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5871,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ株式会社,E35118,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5884,株式会社クラダシ,E38682,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社クラダシのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5885,株式会社ジーデップ・アドバンス,E38684,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ジーデップ・アドバンスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5888,ＤＡＩＷＡ　ＣＹＣＬＥ株式会社,E38738,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＤＡＩＷＡ　ＣＹＣＬＥ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,E39074,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5891,株式会社魁力屋,E39133,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社魁力屋のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5892,株式会社ｙｕｔｏｒｉ,E39222,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ｙｕｔｏｒｉのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5900,株式会社ダイケン,E01325,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ダイケンのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5901,東洋製罐グループホールディングス株式会社,E01353,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,東洋製罐グループホールディングス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5902,ホッカンホールディングス株式会社,E01354,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ホッカンホールディングス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5903,シンポ株式会社,E02448,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,シンポ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5905,日本製罐株式会社,E01408,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本製罐株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5906,エムケー精工株式会社,E02409,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,エムケー精工株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5909,株式会社　コロナ,E01444,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社　コロナのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5911,株式会社横河ブリッジホールディングス,E01355,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社横河ブリッジホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5915,株式会社駒井ハルテック,E01362,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社駒井ハルテックのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5918,瀧上工業株式会社,E01364,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,瀧上工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5921,川岸工業株式会社,E01381,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,川岸工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5922,那須電機鉄工株式会社,E01365,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,那須電機鉄工株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5923,高田機工株式会社,E01373,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,高田機工株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5928,アルメタックス株式会社,E01320,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,アルメタックス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5929,三和ホールディングス株式会社,E01385,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,三和ホールディングス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5930,文化シヤッター株式会社,E01413,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,文化シヤッター株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5932,三協立山株式会社,E26831,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,三協立山株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5933,アルインコ株式会社,E01430,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,アルインコ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5935,元旦ビューティ工業株式会社,E01433,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,元旦ビューティ工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5936,東洋シヤッター株式会社,E01415,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,東洋シヤッター株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5938,株式会社ＬＩＸＩＬ,E01317,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ＬＩＸＩＬのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5939,株式会社大谷工業,E01425,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社大谷工業のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5940,不二サッシ株式会社,E01422,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,不二サッシ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5941,株式会社　中西製作所,E01445,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社　中西製作所のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5942,日本フイルコン株式会社,E01370,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本フイルコン株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5943,株式会社ノーリツ,E02379,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ノーリツのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5945,天龍製鋸株式会社,E01426,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,天龍製鋸株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5946,株式会社長府製作所,E01659,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社長府製作所のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5947,リンナイ株式会社,E01417,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,リンナイ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5949,ユニプレス株式会社,E02194,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ユニプレス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5950,日本パワーファスニング株式会社,E01421,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本パワーファスニング株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5951,ダイニチ工業株式会社,E01427,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ダイニチ工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5952,アマテイ株式会社,E01368,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,アマテイ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5953,昭和鉄工株式会社,E01688,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,昭和鉄工株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5955,株式会社ワイズホールディングス,E01369,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ワイズホールディングスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5956,トーソー株式会社,E02442,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,トーソー株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5957,日東精工株式会社,E02296,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日東精工株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5958,三洋工業株式会社,E01409,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,三洋工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5959,岡部株式会社,E01412,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,岡部株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5962,浅香工業株式会社,E01391,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,浅香工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5965,株式会社フジマック,E02445,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社フジマックのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5966,京都機械工具株式会社,E01420,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,京都機械工具株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5967,ＴＯＮＥ株式会社,E01380,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＴＯＮＥ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5969,株式会社ロブテックス,E01403,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ロブテックスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5970,株式会社ジーテクト,E02228,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ジーテクトのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5971,株式会社共和工業所,E01442,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社共和工業所のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5973,株式会社トーアミ,E01441,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社トーアミのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5974,中国工業株式会社,E01366,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,中国工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5975,東プレ株式会社,E01382,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,東プレ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5976,高周波熱錬株式会社,E01400,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,高周波熱錬株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5979,カネソウ株式会社,E01448,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,カネソウ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5981,東京製綱株式会社,E01378,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,東京製綱株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5982,株式会社マルゼン,E02438,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社マルゼンのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5983,イワブチ株式会社,E01439,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,イワブチ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5984,兼房株式会社,E01437,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,兼房株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5985,サンコール株式会社,E01402,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,サンコール株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5986,モリテックスチール株式会社,E01411,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,モリテックスチール株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5987,株式会社オーネックス,E01446,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社オーネックスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5988,株式会社パイオラックス,E01438,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社パイオラックスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5989,株式会社エイチワン,E02222,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社エイチワンのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5990,株式会社スーパーツール,E01435,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社スーパーツールのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5991,日本発條株式会社,E01367,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本発條株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5992,中央発條株式会社,E01405,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,中央発條株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5993,知多鋼業株式会社,E01419,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,知多鋼業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5994,株式会社ファインシンター,E01396,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ファインシンターのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5997,協立エアテック株式会社,E01431,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,協立エアテック株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
5998,株式会社　アドバネクス,E01393,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社　アドバネクスのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
6005,三浦工業株式会社,E01478,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,三浦工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
6013,株式会社タクマ,E01469,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社タクマのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
6016,株式会社ジャパンエンジンコーポレーション,E01474,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社ジャパンエンジンコーポレーションのEDINET提出書類から追加した企業候補です。,EDINET documents API cache
6018,阪神内燃機工業株式会社,E01471,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,阪神内燃機工業株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
6022,株式会社　赤阪鐵工所,E01475,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,株式会社　赤阪鐵工所のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
6023,ダイハツインフィニアース株式会社,E01477,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ダイハツインフィニアース株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
6025,日本ＰＣサービス株式会社,E30999,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,日本ＰＣサービス株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
6026,ＧＭＯ　ＴＥＣＨ株式会社,E31055,未分類,EDINET提出企業,EDINET提出企業,,EDINET書類一覧から追加。上場日やJPX業種は別途確認してください。,ＧＭＯ　ＴＥＣＨ株式会社のEDINET提出書類から追加した企業候補です。,EDINET documents API cache
